stu_num,name,pos,clasroom,week,day,time
91304697,sldty,k,199,1,6,0
91304697,mpmqq,y,518,1,5,3
91304697,lproe,d,492,0,2,4
91304697,nrftz,j,587,1,3,1
91304697,rxmcp,m,913,0,3,3
91304697,fxvlf,c,475,1,0,5
91304697,nmazx,d,829,0,4,1
91304697,mzbxg,p,611,1,4,4
91304697,lisqe,d,125,1,2,4
91304697,qdkox,k,692,1,2,0
20687608,hxzhu,i,608,0,0,2
20687608,qgpou,o,387,1,0,2
20687608,hijkk,i,689,1,1,2
20687608,amnkb,s,266,1,0,0
20687608,khblx,h,167,1,6,5
20687608,wngww,r,741,0,3,3
20687608,ntarx,i,325,0,3,0
20687608,kusyl,h,943,0,5,1
20687608,lainy,a,126,1,4,0
20687608,wmfdy,y,141,0,1,1
33205472,ncskd,l,372,1,4,2
33205472,bizol,z,780,1,2,0
33205472,jqhbr,z,745,0,5,1
33205472,lvjvc,f,300,1,4,0
33205472,uhzzh,y,455,1,4,3
33205472,ifftd,e,567,0,6,5
33205472,jmkzw,y,426,1,1,2
33205472,fntgm,o,942,0,0,4
33205472,oiefu,u,100,1,1,2
33205472,hnrju,t,326,0,6,0
81026254,ezdhp,m,864,0,0,1
81026254,htogw,o,193,0,3,0
81026254,wukqu,u,121,1,6,3
81026254,hjiya,t,191,1,4,1
81026254,idntg,e,131,0,1,4
81026254,gopuf,i,521,1,6,2
81026254,xzwfp,h,830,1,3,5
81026254,eqaer,o,636,0,4,4
81026254,plmeg,t,901,0,4,4
81026254,ohivf,o,313,1,6,5
46426935,mjzvb,k,198,0,0,1
46426935,ghfjb,h,843,1,1,3
46426935,lstdo,d,781,0,0,2
46426935,apkoy,y,316,1,5,4
46426935,hmusu,e,526,1,2,0
46426935,tnmjj,e,179,0,3,3
46426935,tjgho,i,222,1,3,4
46426935,vuryf,y,946,1,0,5
46426935,arkgd,q,743,1,0,5
46426935,wwlph,z,904,0,2,0
96424511,naesw,l,774,0,4,1
96424511,liqag,l,336,0,4,1
96424511,hxizj,e,802,0,5,5
96424511,jqxrz,z,980,1,2,1
96424511,uivoi,r,432,0,3,3
96424511,gfzeh,m,842,1,1,5
96424511,ehtjz,s,336,0,3,5
96424511,nlxrv,o,170,1,1,5
96424511,htrzn,o,837,0,5,4
96424511,ubwek,k,419,1,3,3
59543157,gzufg,f,263,0,0,4
59543157,ezlcz,p,430,0,1,0
59543157,fiqnw,x,132,0,1,2
59543157,habsl,z,305,1,1,5
59543157,wkzgb,r,968,0,1,2
59543157,xmvjs,i,952,0,0,2
59543157,eaokd,f,422,0,0,1
59543157,gloyv,e,528,1,3,1
59543157,jlmod,c,314,0,1,0
59543157,liedx,i,143,0,0,5
85901215,qycmq,y,622,0,6,2
85901215,zofgf,z,397,0,6,4
85901215,maezd,e,554,1,6,0
85901215,gxrub,p,797,1,5,3
85901215,ailyi,k,177,1,1,3
85901215,mpjia,y,827,0,4,5
85901215,vraiw,k,567,1,2,0
85901215,bqtic,y,928,0,2,5
85901215,ohmuu,p,525,0,2,1
85901215,gaomu,f,565,1,3,5
64447871,rhimp,u,336,0,3,5
64447871,idwyj,w,802,1,6,5
64447871,kzuwz,i,355,0,3,0
64447871,tvsvl,g,912,1,5,5
64447871,jyzwy,d,502,1,5,3
64447871,jwvzj,j,746,0,0,0
64447871,bjezt,k,766,1,0,4
64447871,nkimx,e,410,1,0,3
64447871,kfdor,a,330,0,5,0
64447871,zotwi,u,690,0,0,3
11135496,zjcar,p,857,1,6,0
11135496,bgnni,q,405,1,2,1
11135496,ufdmo,y,496,1,1,3
11135496,qeknh,n,868,1,6,5
11135496,ldqrf,j,581,0,3,0
11135496,bqjkj,s,779,1,0,1
11135496,zcsuc,t,578,1,0,3
11135496,pqpta,b,250,1,4,1
11135496,eebfd,i,492,0,5,5
11135496,aitwy,f,550,1,2,3
39948822,hibiv,e,476,1,5,5
39948822,awcti,g,771,0,2,2
39948822,wequo,r,365,0,5,3
39948822,bthhn,i,515,0,2,3
39948822,oukyl,s,424,1,4,5
39948822,payrp,k,541,0,4,5
39948822,vsuil,c,559,1,0,1
39948822,rtcqn,m,887,1,2,4
39948822,zybjq,u,380,1,6,4
39948822,liyjo,z,192,1,4,3
49141039,sdlyo,m,846,1,6,2
49141039,biwqr,w,598,0,6,5
49141039,chbxy,z,751,0,6,0
49141039,enqwq,d,708,0,5,4
49141039,tduqh,f,971,1,5,2
49141039,hkhpb,b,329,0,5,5
49141039,wqbdf,d,615,1,0,0
49141039,hfbbj,i,935,0,1,1
49141039,ddncp,d,462,0,4,2
49141039,vfxqn,v,915,0,3,4
14338689,ylotc,a,302,0,6,5
14338689,okzbc,a,113,0,3,0
14338689,pcnsj,d,558,0,3,1
14338689,hxusl,l,354,1,5,4
14338689,wackm,u,110,0,2,0
14338689,skphl,w,834,1,0,3
14338689,fpfuw,x,213,1,5,4
14338689,ujdnr,b,686,0,6,2
14338689,isfzz,k,572,0,4,5
14338689,zrhit,y,275,0,5,4
79913573,afqot,j,728,0,0,4
79913573,ewfvu,t,804,1,3,3
79913573,casnc,j,947,0,3,2
79913573,bkiwl,j,167,1,1,4
79913573,icsox,n,178,0,1,0
79913573,yiixo,d,506,1,6,2
79913573,uaqdd,l,577,0,4,4
79913573,rdvkm,m,845,1,2,1
79913573,dqpvp,e,705,1,2,3
79913573,sydon,n,156,1,0,5
15041301,bgxeu,c,531,1,3,3
15041301,qwocg,a,712,1,2,0
15041301,zmbqv,n,797,0,6,0
15041301,sxbip,u,520,0,4,3
15041301,abeii,s,395,0,3,5
15041301,iixxf,l,992,1,4,0
15041301,pdlnz,z,828,1,2,3
15041301,dejwd,i,290,1,5,0
15041301,jjvik,a,469,1,4,4
15041301,cdlym,a,302,0,6,3
47403752,wzwvi,h,981,1,3,2
47403752,xbdmf,e,149,1,4,2
47403752,jhtgw,n,205,0,4,0
47403752,qtpgx,k,758,1,3,4
47403752,flnod,m,976,0,3,3
47403752,yexbl,b,995,1,6,5
47403752,rurgk,x,258,0,1,3
47403752,xklnu,o,217,1,4,0
47403752,kxlpa,h,806,0,0,2
47403752,qixii,g,370,0,3,2
23628192,ckhpf,r,169,0,3,2
23628192,ktatv,v,315,1,2,3
23628192,gmepo,l,264,1,4,2
23628192,tufde,l,252,1,2,2
23628192,iktdf,t,639,0,0,2
23628192,tukko,j,909,1,1,2
23628192,wkpwy,v,851,0,4,4
23628192,ghqsx,d,706,1,1,0
23628192,zvcis,s,229,0,6,2
23628192,zuzna,o,331,1,1,4
56677473,rmfck,j,929,1,0,1
56677473,mcwpn,q,631,0,0,3
56677473,uvhvg,x,599,1,3,3
56677473,iosbh,p,470,0,5,0
56677473,hcqvr,i,278,0,2,0
56677473,tiubh,u,892,0,3,5
56677473,skglo,i,370,0,0,1
56677473,jwdmr,u,536,1,6,0
56677473,lsnzg,g,523,0,3,2
56677473,suegw,t,660,1,5,3
71088257,qbtvi,k,305,1,3,1
71088257,hxpfb,r,694,1,5,0
71088257,vount,g,523,0,6,3
71088257,fbifv,f,612,0,2,2
71088257,mcfmy,w,940,0,2,4
71088257,sdkbe,o,812,1,5,3
71088257,fuass,w,576,1,1,0
71088257,gcquz,w,802,1,5,1
71088257,hqqub,c,371,1,6,5
71088257,kzahg,y,726,1,3,0
68481927,nrele,z,523,1,6,4
68481927,fbzjr,o,326,0,0,1
68481927,csrab,c,792,1,0,2
68481927,gapjb,k,644,0,3,3
68481927,xxydx,y,810,1,1,1
68481927,doqfh,l,111,0,6,4
68481927,bdnto,m,270,1,2,1
68481927,gqxtq,x,210,0,6,5
68481927,qtgfy,r,608,0,1,3
68481927,wuekr,r,526,1,3,4
36073772,lxvgk,q,139,0,0,5
36073772,tqjow,w,673,1,5,2
36073772,lucar,z,523,1,3,4
36073772,vhfap,r,277,0,5,2
36073772,gbpha,d,560,1,5,3
36073772,vtaqo,y,159,1,5,2
36073772,bqfau,k,271,0,3,1
36073772,zkrrj,r,595,0,3,0
36073772,fizxe,a,957,1,3,1
36073772,madjd,f,293,0,4,0
76173062,fxvov,n,880,0,0,0
76173062,uccpc,h,972,0,5,5
76173062,mpsrd,q,586,0,3,2
76173062,tydbw,s,957,1,3,2
76173062,ximus,b,444,1,1,5
76173062,wijpm,f,614,1,2,4
76173062,eqhjf,m,557,0,5,3
76173062,dtkya,r,423,0,4,3
76173062,lnpna,x,862,0,6,4
76173062,pmelx,e,782,1,3,5
77155849,kjgct,n,996,0,6,5
77155849,ohpxi,j,976,1,4,5
77155849,qvzme,q,505,1,1,5
77155849,zgwhy,s,448,1,3,0
77155849,cnmtm,d,265,1,3,4
77155849,asmfv,n,415,0,1,4
77155849,huvxg,g,589,0,5,1
77155849,firog,y,424,1,5,2
77155849,fzscd,a,469,0,4,2
77155849,fnjgn,o,325,1,0,2
22268521,otxoi,k,253,1,3,0
22268521,utpsv,x,103,1,0,2
22268521,otvpn,r,425,0,6,1
22268521,kbacf,j,990,0,5,1
22268521,nwbjj,j,639,0,5,4
22268521,vihpo,s,711,0,3,0
22268521,lblik,v,335,0,3,0
22268521,dzzwy,f,770,1,2,2
22268521,dcdjn,g,518,1,6,1
22268521,zgxwz,t,446,0,1,5
58521708,sjobw,p,849,0,3,5
58521708,vnxlc,o,236,0,5,3
58521708,tpfyj,h,558,0,4,4
58521708,mkqed,c,675,0,1,3
58521708,ocugs,f,182,1,1,1
58521708,kcxah,a,250,1,0,5
58521708,saqqs,i,755,1,2,4
58521708,jnyky,k,146,0,1,3
58521708,gepis,s,731,0,1,0
58521708,qitnf,y,908,1,6,2
15190855,sfgds,t,281,0,1,4
15190855,guohh,z,862,0,5,4
15190855,cudvw,d,856,1,2,0
15190855,wamyj,j,410,0,6,5
15190855,xejam,f,874,0,6,0
15190855,mfsrm,k,944,1,4,1
15190855,bzrle,m,835,0,1,2
15190855,ojyya,g,137,0,6,5
15190855,umtzu,z,546,1,6,3
15190855,oqdxd,f,443,1,6,1
24700223,ffsaf,i,508,1,2,0
24700223,lfeiu,v,256,1,2,0
24700223,wxqqs,c,659,1,0,2
24700223,zzdht,m,827,1,3,2
24700223,nqxbp,v,190,1,5,4
24700223,gqqyg,f,163,0,0,4
24700223,rligv,a,313,0,2,1
24700223,skmxc,r,598,0,1,1
24700223,ovdgs,a,954,1,3,2
24700223,vlzmq,i,422,1,4,5
44946906,dwbyq,u,945,1,0,2
44946906,yuxux,n,859,1,4,1
44946906,tnjvl,h,463,1,2,1
44946906,rmzmq,l,602,0,2,4
44946906,yxccf,o,417,0,1,5
44946906,ikreb,z,899,1,2,5
44946906,bavcf,e,624,0,0,2
44946906,qrtyg,d,235,1,4,3
44946906,fwaaf,i,182,0,0,1
44946906,uesaq,l,319,0,1,5
98752374,wanmr,s,773,0,4,5
98752374,iwdbt,y,836,0,5,3
98752374,uatxs,c,104,0,6,3
98752374,fobys,x,658,1,1,1
98752374,qvbhs,n,427,1,5,2
98752374,pnrjp,v,128,0,6,4
98752374,error,x,762,1,0,1
98752374,afirc,b,112,1,1,2
98752374,qiaqm,l,530,1,0,2
98752374,qqtcb,t,414,0,1,2
15553774,gryln,s,248,1,4,4
15553774,zbzix,s,851,0,4,0
15553774,tkmgl,a,809,1,1,3
15553774,eoupn,q,650,1,5,5
15553774,caxro,h,578,1,2,0
15553774,vijel,j,274,1,4,4
15553774,jkmzt,q,415,0,0,4
15553774,axjbw,x,570,0,2,0
15553774,zpahi,q,750,1,0,0
15553774,ykehn,b,481,0,6,3
61887189,uncuq,y,733,0,5,5
61887189,zylgo,c,822,1,3,3
61887189,ffihu,i,623,1,3,0
61887189,zypyl,l,722,0,3,1
61887189,udalz,l,234,0,4,2
61887189,qqsht,c,731,1,4,1
61887189,peoby,s,872,0,6,1
61887189,lkybl,n,790,0,2,3
61887189,rvgak,o,857,1,3,2
61887189,jwngj,a,217,1,0,5
47404426,hyiyt,t,537,0,2,4
47404426,aowdo,z,951,0,0,5
47404426,isxvv,a,842,0,0,5
47404426,mgjxz,a,425,1,4,3
47404426,yvvmj,a,249,1,1,5
47404426,dcges,d,237,0,5,2
47404426,kewph,b,962,1,2,4
47404426,gapnw,h,284,1,6,3
47404426,pwriz,n,930,1,0,2
47404426,cifiu,n,809,0,6,1
88620622,gvbsj,s,928,0,0,4
88620622,msrjx,r,246,1,6,3
88620622,gvzuh,d,581,0,0,3
88620622,ixoni,o,296,0,1,5
88620622,arvfn,r,564,1,1,2
88620622,ixtpe,w,493,0,5,2
88620622,bclgp,t,297,0,1,3
88620622,kcgdj,c,151,0,5,0
88620622,xpqxk,t,691,0,1,1
88620622,ptrfh,l,388,0,2,4
16054695,wjhhk,q,379,0,2,5
16054695,ijqal,s,109,1,4,4
16054695,ygiyq,s,835,1,6,5
16054695,nfkwa,p,727,1,6,1
16054695,elmoh,l,883,1,3,3
16054695,xyfvs,y,632,1,4,1
16054695,bammx,j,988,1,0,4
16054695,yrspn,r,174,0,4,4
16054695,kgruk,v,449,0,2,5
16054695,rlbgb,k,173,0,2,2
91878783,znejs,l,112,1,1,3
91878783,ptaac,p,514,0,3,0
91878783,mpegv,h,201,0,4,4
91878783,iavro,i,973,1,1,1
91878783,oiybp,k,120,1,5,2
91878783,tounp,p,897,0,4,3
91878783,ydxlp,r,993,1,3,3
91878783,tjoze,i,840,1,5,0
91878783,fjefc,m,677,1,4,1
91878783,zdabt,k,185,0,2,4
62104182,feopb,o,637,1,3,5
62104182,kiqxf,g,672,0,0,3
62104182,knwvr,s,122,0,0,0
62104182,vpyqk,l,405,0,4,4
62104182,toada,b,557,1,4,4
62104182,qluno,v,607,0,2,0
62104182,rdurc,m,952,1,1,1
62104182,aqdws,a,882,1,5,4
62104182,izfzs,o,229,0,1,3
62104182,haqaj,r,166,1,2,3
49592565,eahhd,l,205,1,6,0
49592565,ctbrx,s,655,0,4,0
49592565,jbbuc,m,521,0,4,5
49592565,dmgio,r,666,1,0,0
49592565,fyoeo,c,102,1,6,1
49592565,pperj,t,582,0,2,3
49592565,pzfgn,h,163,0,0,1
49592565,ikmil,j,984,0,3,5
49592565,gbhdn,v,775,1,2,4
49592565,rqrhs,b,214,0,5,3
65320791,orpxy,a,797,1,4,0
65320791,guada,l,244,1,2,1
65320791,fafrw,u,345,1,3,3
65320791,etsbz,s,324,0,0,0
65320791,pytfq,f,542,0,3,5
65320791,pisoo,q,870,1,1,1
65320791,smtzq,n,668,1,1,5
65320791,frcyf,x,445,0,6,5
65320791,ydacb,h,472,0,1,5
65320791,agssz,p,536,1,0,1
53922111,snhwp,x,488,1,1,2
53922111,upcri,v,875,1,5,2
53922111,ctgsg,x,395,1,5,3
53922111,yttwe,j,461,0,6,0
53922111,msskl,j,251,0,5,2
53922111,bxjek,z,701,1,4,4
53922111,xafot,h,504,0,0,0
53922111,ttqks,u,866,0,6,2
53922111,evooj,y,926,0,6,4
53922111,osndd,o,252,0,4,4
76979766,eqlcy,r,776,1,6,5
76979766,kgcdm,n,318,0,1,5
76979766,obwje,d,518,1,5,0
76979766,cixde,z,641,1,5,5
76979766,xyjmp,i,322,1,0,0
76979766,xobka,f,302,1,6,0
76979766,vvezs,a,630,0,6,4
76979766,tlkme,n,625,0,0,1
76979766,olnzq,j,161,0,4,0
76979766,bwaab,p,510,0,0,4
65690620,hcnwr,l,961,0,3,5
65690620,qixdq,q,298,1,6,5
65690620,bfwhv,w,998,0,5,5
65690620,ncncw,v,734,0,1,5
65690620,dblrj,y,666,1,2,4
65690620,zfugy,z,318,0,3,1
65690620,ixkdk,j,416,1,1,1
65690620,eflcj,o,926,0,0,0
65690620,tianx,k,292,1,1,0
65690620,nojih,y,391,0,0,2
64812929,vdyzb,f,229,1,5,3
64812929,wgaot,t,916,0,1,1
64812929,yaftm,e,728,0,6,3
64812929,mdobo,v,534,1,4,3
64812929,grsqx,i,253,0,0,1
64812929,mdoqp,h,122,0,0,3
64812929,qusum,e,787,1,3,3
64812929,syjua,x,637,1,6,3
64812929,afxer,i,731,0,2,4
64812929,saqxp,k,876,1,3,4
15395136,doocs,h,727,0,1,5
15395136,zzrql,n,589,0,4,1
15395136,aqnyc,m,452,1,4,2
15395136,khnig,n,622,1,2,4
15395136,ayisw,a,703,1,2,0
15395136,brwma,v,654,1,0,3
15395136,rqiep,o,982,0,1,1
15395136,azgfz,i,270,1,2,4
15395136,gzdph,o,448,0,2,5
15395136,bsiql,p,939,0,2,1
92165129,jxswc,i,347,0,2,2
92165129,uqtbx,y,299,1,3,3
92165129,cacbo,l,663,0,5,5
92165129,yjlbw,w,534,0,3,5
92165129,lsxwc,z,567,1,1,1
92165129,uemld,w,934,0,6,3
92165129,hkjac,k,599,1,4,5
92165129,lpcbw,u,736,0,2,1
92165129,fvoat,i,881,1,6,4
92165129,emohv,p,937,1,0,5
20006213,xuhih,p,669,1,4,0
20006213,ytoof,l,350,1,2,4
20006213,urdej,w,652,0,1,3
20006213,gedth,z,398,0,6,3
20006213,halkb,i,644,1,5,3
20006213,raxep,l,404,0,4,4
20006213,ckzbe,u,381,1,2,0
20006213,fbhrf,o,734,0,6,5
20006213,dgpbv,q,621,1,6,1
20006213,wedmz,u,204,0,5,2
50518174,cgckg,a,449,0,4,2
50518174,dtpbo,o,632,1,1,2
50518174,jlkea,z,196,0,0,5
50518174,rxayu,t,951,0,2,0
50518174,rjetf,g,707,1,5,4
50518174,ombvr,y,807,1,4,3
50518174,stfwo,o,989,1,1,4
50518174,bdnje,d,556,0,0,1
50518174,ewrii,p,766,1,2,2
50518174,swxzc,e,860,0,2,5
62693311,njxuk,p,101,1,5,4
62693311,fkqxw,y,628,1,0,1
62693311,xxjns,u,986,1,2,3
62693311,epfqn,t,246,1,0,5
62693311,rihns,v,650,0,0,0
62693311,rxfhh,v,762,0,1,3
62693311,fjaxa,o,673,0,0,5
62693311,echte,a,673,1,6,0
62693311,tutud,r,296,0,5,3
62693311,nssiz,p,437,1,0,3
59589224,mzrpc,i,798,1,1,1
59589224,vtvru,a,887,1,5,3
59589224,bvrjn,i,876,1,4,5
59589224,neytl,b,353,1,3,3
59589224,cyflv,c,502,1,6,5
59589224,vrzme,t,850,0,3,3
59589224,ryqfc,t,818,1,4,0
59589224,wgmgc,y,897,0,3,1
59589224,yhdyq,t,413,1,4,4
59589224,uhvbx,o,546,1,3,5
37366606,rnbqn,d,525,0,1,5
37366606,wetkl,q,949,1,2,3
37366606,fhuvq,t,423,0,0,2
37366606,djmbi,t,107,1,0,3
37366606,invmt,k,851,0,6,4
37366606,fjgmq,e,352,0,6,0
37366606,bkdif,j,206,1,1,3
37366606,iyqbx,f,668,0,6,2
37366606,ohkkp,m,886,1,2,0
37366606,rcbba,g,773,1,4,1
57588364,kzzws,s,405,0,4,5
57588364,mxstz,g,427,1,4,1
57588364,yliny,q,448,0,0,1
57588364,pmkok,s,722,1,4,1
57588364,snnhi,f,576,1,0,4
57588364,wvrnl,l,886,0,6,3
57588364,pzesd,c,737,0,6,3
57588364,idfgx,t,594,0,4,1
57588364,dhyca,j,830,0,4,1
57588364,evime,n,920,1,1,4
97061458,zbqpv,a,871,0,0,5
97061458,dqfmg,u,991,0,5,4
97061458,iegvq,n,148,0,5,3
97061458,ufnti,w,990,0,1,3
97061458,sdtyo,i,706,1,2,2
97061458,tutkm,f,928,0,0,1
97061458,xgqot,a,478,0,6,5
97061458,dalcw,d,916,0,0,3
97061458,zlhfa,s,489,1,3,3
97061458,lfitx,t,441,1,5,0
57215006,juvmw,u,565,0,0,1
57215006,fegtv,y,411,1,5,4
57215006,lsefl,q,410,1,0,1
57215006,hyxkw,e,780,1,1,5
57215006,nwhph,x,348,1,3,5
57215006,dxegk,o,713,0,6,1
57215006,zxorn,m,355,1,0,0
57215006,ofccp,j,342,0,5,3
57215006,jzpfi,z,584,1,5,2
57215006,kfaoo,f,708,1,6,5
34061922,gtcun,v,520,0,3,1
34061922,jwqxd,w,484,0,5,5
34061922,pgolb,o,802,1,5,0
34061922,mqsob,m,940,0,6,4
34061922,szoak,l,892,0,6,3
34061922,scppj,m,924,1,6,4
34061922,bgipb,p,955,1,0,1
34061922,rwhzx,p,648,0,2,2
34061922,fderz,s,506,1,5,1
34061922,qdhus,z,995,1,2,1
59058546,ytgxu,b,165,0,2,2
59058546,htqpc,a,306,0,2,0
59058546,ibdbn,i,960,1,3,4
59058546,qgios,q,923,0,3,2
59058546,wfaut,f,214,0,0,2
59058546,ulowf,k,948,0,6,1
59058546,huxsf,u,523,1,4,4
59058546,wpicn,z,874,1,1,3
59058546,jwzmj,i,480,1,3,4
59058546,gyrxb,h,639,0,3,2
91560495,dhuxg,q,159,0,5,1
91560495,dxake,j,543,1,0,2
91560495,ctrbb,b,279,1,2,1
91560495,wubny,b,572,0,2,5
91560495,lhwmn,f,311,0,5,3
91560495,miziz,q,554,0,2,5
91560495,vvuhh,e,235,0,6,1
91560495,ocuht,a,457,0,3,5
91560495,snset,n,765,1,5,1
91560495,yazbd,p,519,1,1,0
75008428,ryjjc,f,170,0,0,4
75008428,yxwdw,k,219,0,6,0
75008428,xyghn,u,486,0,0,3
75008428,xgncp,b,216,0,4,2
75008428,dygnd,e,692,0,5,1
75008428,gexac,t,959,0,4,2
75008428,tlpke,y,648,0,6,0
75008428,stqmx,y,621,0,0,1
75008428,nwmmq,r,345,0,3,4
75008428,xkmuk,z,345,1,1,0
49429916,hfwpv,d,559,0,3,5
49429916,wsngv,d,469,1,2,3
49429916,vyiln,u,712,1,5,4
49429916,vgmxg,q,989,1,0,5
49429916,saktk,n,656,1,6,5
49429916,icwnc,x,895,0,0,1
49429916,zzlgy,b,204,0,0,4
49429916,nmywc,y,575,0,5,0
49429916,tzfpr,q,620,1,0,2
49429916,laegd,h,462,0,2,2
15028475,icvop,m,748,0,5,0
15028475,tznzj,b,975,0,6,4
15028475,viuzh,h,853,0,4,4
15028475,oxfda,t,266,1,2,2
15028475,hesja,w,742,0,3,5
15028475,eybyt,r,811,0,5,1
15028475,jeirv,p,904,1,1,3
15028475,mezuh,e,455,1,3,4
15028475,etszp,h,402,1,4,4
15028475,okmoe,x,271,1,3,4
77391634,whfyr,h,540,0,4,3
77391634,moydj,z,130,0,3,0
77391634,jmbpz,t,952,1,6,0
77391634,dwurz,i,787,0,5,1
77391634,vtsis,d,775,0,1,5
77391634,xkitq,r,523,1,3,3
77391634,igzff,v,623,1,1,2
77391634,finop,c,874,1,4,1
77391634,yqtvz,v,140,0,1,5
77391634,bdfnh,e,842,1,0,2
19536320,xdifa,a,148,1,6,0
19536320,uvlha,m,578,1,5,0
19536320,xpupf,r,484,1,1,2
19536320,ltqhx,v,653,1,3,4
19536320,atblx,n,884,0,5,3
19536320,ryfko,e,938,1,6,5
19536320,itznd,h,907,1,4,5
19536320,oxqcz,e,303,1,3,1
19536320,qewrc,z,376,0,1,1
19536320,gtpbt,c,367,0,6,4
99569923,wwuyc,k,660,0,3,1
99569923,cvrpo,i,988,1,6,4
99569923,akfae,h,138,0,0,1
99569923,vapfl,f,459,0,3,5
99569923,tmafa,h,917,1,5,1
99569923,tmxkt,v,829,0,2,1
99569923,nzlgf,q,293,0,6,3
99569923,uilgc,h,996,1,4,2
99569923,jsizd,k,393,1,3,5
99569923,iyuap,q,819,1,3,5
55784138,skqfq,r,800,1,5,1
55784138,mpsnk,s,529,1,3,0
55784138,zixgg,h,401,0,3,4
55784138,cizlj,m,480,1,1,0
55784138,jwbml,r,549,0,6,0
55784138,gxivm,m,483,0,5,3
55784138,shhqt,d,684,1,1,2
55784138,nimxg,k,349,1,1,4
55784138,wkoyg,y,767,1,6,4
55784138,upedo,q,295,0,4,1
20855350,mjzsq,z,899,1,1,5
20855350,hmtdl,t,969,0,4,1
20855350,plbhh,l,626,0,4,0
20855350,rsnvg,z,726,1,6,4
20855350,cebnj,k,237,1,0,2
20855350,htcgq,w,964,0,4,3
20855350,logns,k,466,0,1,2
20855350,eoiei,f,781,0,3,3
20855350,lazrj,g,869,1,6,5
20855350,qowpk,i,243,1,3,3
19868650,queid,p,737,1,3,4
19868650,rqmvu,d,178,1,5,1
19868650,qeeft,s,189,1,3,2
19868650,pzklr,j,352,1,1,2
19868650,zzgoi,z,241,0,6,3
19868650,oiwqp,o,414,0,4,3
19868650,rpryy,w,887,1,1,4
19868650,saddu,i,707,1,5,1
19868650,mqdgy,a,926,0,6,0
19868650,aqeue,f,970,1,6,2
80911755,dprri,q,711,1,3,1
80911755,eurky,l,854,0,2,4
80911755,daczn,c,383,0,0,3
80911755,oupiv,z,673,1,3,4
80911755,vuveu,p,459,1,3,5
80911755,akbwy,t,180,1,4,0
80911755,nergi,y,571,1,6,3
80911755,ttxgc,w,485,1,0,1
80911755,gsocu,f,538,1,4,3
80911755,yiutb,i,300,1,2,5
45921490,slxqm,u,812,1,2,0
45921490,vbgel,h,939,0,0,5
45921490,ixqew,l,419,0,5,4
45921490,uqpdl,g,927,1,1,5
45921490,nfchu,w,723,0,0,3
45921490,mbxql,i,685,0,4,1
45921490,yxwym,f,933,0,3,1
45921490,msnxi,f,168,1,6,2
45921490,ybado,i,904,1,6,1
45921490,bwthu,f,891,0,6,3
58783026,ozzhp,j,477,1,0,4
58783026,lxaje,k,880,0,4,2
58783026,rxtky,z,394,1,5,3
58783026,mvfik,o,726,0,5,0
58783026,tqxsw,b,520,0,4,4
58783026,bmgnv,i,322,1,1,4
58783026,rgbjh,c,325,0,6,1
58783026,pyvmm,i,852,0,3,5
58783026,reqnh,r,318,1,3,2
58783026,pdpqm,b,296,1,6,2
54548410,nmnos,i,137,1,3,3
54548410,ueswb,a,164,0,4,0
54548410,asene,y,791,0,6,3
54548410,igwoa,a,664,1,2,3
54548410,vcskp,a,549,0,0,5
54548410,jkphf,g,590,1,0,4
54548410,yyavs,s,960,1,4,5
54548410,aknpr,k,679,0,5,4
54548410,sknsr,l,687,1,3,3
54548410,nkpbe,x,200,0,4,1
20621769,tjgut,j,747,0,2,1
20621769,qqybc,b,980,0,6,2
20621769,qswmn,b,105,0,4,5
20621769,pyxip,u,358,1,5,5
20621769,vzlsp,o,597,0,6,3
20621769,aszmk,s,387,1,6,0
20621769,jbjxp,c,558,0,4,5
20621769,ncgst,b,534,1,1,5
20621769,cxrho,e,308,1,3,1
20621769,sasqq,c,806,0,0,2
85049319,xurhw,q,749,0,4,2
85049319,rtlcq,p,105,1,6,4
85049319,gfzrs,w,428,1,5,5
85049319,cwirp,k,344,0,2,2
85049319,bzook,s,261,1,2,4
85049319,teyzm,j,600,1,5,5
85049319,bpnrh,a,609,1,4,2
85049319,ulzxp,s,908,1,0,3
85049319,przfq,n,288,1,2,3
85049319,vlyhv,d,142,0,3,4
71036612,srtcx,y,947,1,3,2
71036612,kjwhx,h,388,0,0,1
71036612,qqabl,j,103,1,1,2
71036612,ltrji,f,285,1,4,4
71036612,vfosq,k,940,1,6,4
71036612,pbkmu,k,714,0,0,0
71036612,wtgna,f,376,1,5,1
71036612,xdidv,o,193,0,2,4
71036612,fhbro,j,201,0,1,5
71036612,fymfr,a,492,0,6,4
83059475,iurgl,u,126,0,6,3
83059475,yycoq,n,935,0,1,5
83059475,tghft,o,262,0,2,3
83059475,uuwxy,h,864,0,0,3
83059475,dywpc,n,189,0,5,5
83059475,huzce,y,118,0,2,2
83059475,rijpg,j,235,0,5,0
83059475,xgmkh,n,690,1,0,2
83059475,ioozk,a,139,1,5,1
83059475,rkivm,h,232,0,3,4
85540533,rhibs,e,334,1,5,2
85540533,tobrb,t,577,1,1,5
85540533,wlgrc,a,804,0,3,3
85540533,eqtlr,w,355,1,6,0
85540533,zzpau,a,773,0,4,4
85540533,kwezi,c,847,1,5,0
85540533,cdvow,l,454,1,0,1
85540533,yskur,w,857,0,0,4
85540533,ropex,d,120,0,4,4
85540533,dgzzl,a,126,1,1,1
52445166,sslih,b,315,1,1,2
