num,name,sex,clas,prof,colle,tel,wechat,year,dorm
63159572,天青强,男,9,集成电路设计与集成系统,新东方厨师学校,13708934832,pxodw,2005,851
63170529,莎邹龙,男,8,信息显示与光电技术,篮翔智能研究院,57879413673,mteku,2018,b25
63173480,水璧琼,女,1,集成电路设计与集成系统,新东方培训学校,39889563498,ezbkj,2019,857
63192851,赵邹志,女,9,影视艺术技术,挖掘机研究所,89525039150,mrikz,2003,bc1
63217752,霭成芳,男,13,影视艺术技术,挖掘机研究所,82936410704,icnam,2009,188
63367827,国金枫,男,2,网络工程,新东方厨师学校,83799279398,nuuow,2002,172
63454426,志眉思,男,17,地理科学类地理科学,新东方培训学校,91566238168,rjbyq,2020,157
63505410,娣芝臧,男,4,资源环境与城乡规划管理,新东方厨师学校,48646174679,vdsnl,2008,7c3
63686959,刚奚陶,男,8,光电信息工程,杨振宁理学院,73197995051,wiame,2018,326
63692938,琼贞娥,男,13,地质学类地质学,篮翔智能研究院,35154483810,dybgc,2003,58a
64145463,雁彬唐,女,16,网络工程,杨振宁理学院,87959237413,hxqvw,2017,b54
64295877,月妍利,男,9,地质学类地质学,中国科学院,94839610985,lgllo,2019,9a1
64298038,玲莲嘉,男,10,地质学类地质学,篮翔智能研究院,54872749264,famph,2019,767
64362072,福鲍秀,男,8,电子信息工程,李政道学院,76913848783,pehvs,2003,74c
64435291,艳姬雪,女,19,影视艺术技术,新东方厨师学校,66003479242,hjjca,2006,133
64460099,彭舒尹,女,7,信息显示与光电技术,李政道学院,69003135243,rihfp,2018,5b5
64536058,良孔齐,男,5,地球化学,挖掘机研究所,14599269742,nvfjh,2011,9b2
64598174,静平凤,女,14,地球化学,杨振宁理学院,47608333324,npnfg,2012,9aa
64668793,康山于,男,8,生物医学工程,新东方厨师学校,47927064386,vnsie,2013,58c
64765208,茂齐蕊,女,17,自动化,挖掘机研究所,44284587436,vyqog,2001,6b5
64892707,福朱佳,男,4,地球化学,篮翔智能研究院,54880179471,yrrvx,2020,344
65081812,安尤费,男,8,电子科学与技术,杨振宁理学院,66375582001,zrgan,2000,84a
65109685,顺晓可,女,1,网络工程,挖掘机研究所,15825037052,ciotq,2006,b49
65186003,天利凤,女,14,电子科学与技术,杨振宁理学院,67391398627,njohz,2010,856
65340145,金文达,女,4,光源与照明,杨振宁理学院,70591734827,rimrf,2018,226
65523035,芳颖施,女,17,光源与照明,李政道学院,93569691217,wvhcg,2001,569
65750658,晶俞学,女,4,地球化学,新东方培训学校,45663571140,dbaeu,2016,893
66128473,贞倩安,女,6,地质学类地质学,新东方厨师学校,82270837888,xigna,2014,c41
66218807,素任达,男,16,电气工程及其自动化,新东方厨师学校,79708107312,lkmlr,2000,28a
66220925,祁淑美,男,16,资源环境与城乡规划管理,篮翔智能研究院,17402318362,pybfs,2013,7a4
66342947,影全眉,女,16,信息工程,新东方厨师学校,78440579269,qlese,2020,aa5
66360356,苏璐莲,男,12,信息显示与光电技术,新东方培训学校,36485990271,oacic,2015,582
66474606,米华昌,女,10,地理信息系统,新东方培训学校,14720522566,fmvyr,2006,c87
66607933,凤发眉,女,1,影视艺术技术,李政道学院,83292531376,njiev,2002,98c
66626599,乐金明,女,18,地理信息科学与技术,新东方厨师学校,22332707424,kmlcd,2001,23c
66667771,苏马穆,女,15,电子科学与技术,篮翔智能研究院,22338688205,zdrdu,2015,7b4
66689622,施莎禹,女,8,光电信息工程,篮翔智能研究院,35951130932,ziuuh,2014,42c
66779229,罗伍萍,男,7,地理科学类地理科学,杨振宁理学院,53298796398,rtkqx,2002,ab4
66998115,伊春昌,女,13,地理信息科学与技术,挖掘机研究所,16959114420,gkqqv,2002,383
67328682,眉卞青,男,10,地理科学类地理科学,篮翔智能研究院,61527734843,bqrsp,2014,523
67481158,贵雪琼,男,1,光源与照明,中国科学院,39103576363,yqwfg,2002,55c
67587188,李婵梦,女,9,地质学类地质学,篮翔智能研究院,97667736028,ryfho,2008,865
67873838,晶严茜,女,3,电气工程及其自动化,挖掘机研究所,46096427414,bmmpq,2018,a87
67963430,欣晶叶,女,8,光电信息工程,篮翔智能研究院,97921727846,orvmm,2016,551
67975909,许廉安,男,18,地理信息科学与技术,杨振宁理学院,30781928166,omxxh,2008,2bb
68303590,永杨怡,女,14,地理信息系统,李政道学院,69071894435,czqqc,2010,7bb
68318841,才郝滕,女,17,电气工程与自动化,杨振宁理学院,11654664187,xhysz,2013,12b
68364916,皮芬可,男,11,地理信息系统,杨振宁理学院,36013564813,zhgfw,2006,71c
68406730,臧潘红,女,18,地质学类地质学,新东方培训学校,28712974386,ysgpg,2006,9a1
68448279,荷秀伊,男,7,光源与照明,挖掘机研究所,56125880045,qmlxr,2019,76c
68487025,茜邹俞,女,10,软件工程,李政道学院,63809501362,xguio,2009,c72
68626980,湛贵月,男,3,地理信息科学与技术,挖掘机研究所,86816922069,swjrm,2014,336
68701862,任秋玲,男,11,地理信息系统,篮翔智能研究院,48611481206,ergmr,2002,5b2
68720255,韩傅芸,女,18,网络工程,新东方培训学校,22357072338,pqgqi,2005,299
68821115,何瑶全,女,9,光电信息工程,杨振宁理学院,76846745070,dgzty,2020,b22
68900528,英奚蕊,女,3,信息工程,杨振宁理学院,95776844741,namkf,2016,725
68941938,黛萧娣,男,17,电气工程与自动化,新东方厨师学校,47046093333,fkeku,2020,b67
68978645,邵志昌,女,6,网络工程,新东方厨师学校,19765997787,rgcte,2015,155
68984405,琦张中,女,18,信息工程,中国科学院,31334527775,otvtd,2008,441
69073214,爱妹米,男,1,计算机科学与技术,新东方厨师学校,89402705132,hapnl,2002,b22
69144879,军殷梅,男,14,通信工程,篮翔智能研究院,84029216154,toeyv,2016,bb8
69169477,郝凤珊,男,16,光源与照明,李政道学院,97207644719,rjftt,2008,314
69175910,柔蓓珍,女,18,地理信息系统,挖掘机研究所,66996238200,fiswx,2003,8b7
69285159,毕窦勤,女,12,计算机科学与技术,杨振宁理学院,97455989408,dapry,2014,5b3
69432726,穆光秦,男,7,光源与照明,新东方培训学校,56560956870,fwzms,2016,115
69483759,菲丹雪,男,6,通信工程,新东方厨师学校,19429495815,zwege,2014,29b
69946198,胜茜姣,男,5,地理信息科学与技术,李政道学院,85226551897,wyxqs,2013,487
70006889,凤滢寒,男,19,电子信息工程,新东方培训学校,88698940849,grpfi,2004,b4b
70283011,鲍星中,女,16,软件工程,中国科学院,18373177485,alcxh,2017,c72
70479285,飘锦晶,女,13,电子科学与技术,挖掘机研究所,78243314701,fgvpz,2015,a45
70553289,廉伍中,女,6,自动化,挖掘机研究所,68009429197,okcbk,2002,58c
70678747,天霄伍,男,10,地理科学类地理科学,篮翔智能研究院,92242514177,femct,2004,377
70796945,安薇俞,男,15,电子信息工程,杨振宁理学院,97994934117,cdccu,2012,a34
70845464,波颖滢,女,16,通信工程,李政道学院,24853819789,rsdya,2007,719
70859142,云勤贺,男,4,地球化学,篮翔智能研究院,67755321527,tjztz,2001,727
70929791,荷露富,男,1,计算机科学与技术,中国科学院,22175063192,wijyl,2017,838
71046547,竹金娟,女,10,电子信息工程,新东方厨师学校,71575519880,vgcqn,2003,746
71075005,菁娣全,女,5,地理科学类地理科学,杨振宁理学院,70123811452,ftjrl,2012,833
71105545,桂琼邬,男,3,计算机科学与技术,篮翔智能研究院,42865219146,flhyo,2005,822
71376692,海莺佳,女,18,天文学类天文学,新东方厨师学校,27914636061,tcsru,2006,8a9
71543046,保莺香,女,6,计算机科学与技术,篮翔智能研究院,36395398972,bgfcc,2005,664
71684946,伟欢娜,男,2,电气工程及其自动化,杨振宁理学院,43101754411,orebz,2005,753
71779924,武菁志,女,17,天文学类天文学,李政道学院,72381670086,cpljg,2010,672
71815909,清颖康,女,19,生物医学工程,中国科学院,53762447082,ybpfn,2012,6bb
72017690,倪全殷,男,1,地理信息系统,李政道学院,12848652690,bjhdh,2014,255
72101435,娣莉陈,女,2,计算机科学与技术,李政道学院,82999701734,kwgkq,2009,b78
72122940,玲思翠,女,2,地质学类地质学,新东方厨师学校,14840063544,ijezt,2020,a51
72139053,惠枝凡,男,3,光电信息工程,挖掘机研究所,38593158833,qgxqj,2002,b5b
72149510,璐贞飘,女,14,地质学类地质学,篮翔智能研究院,24553984234,udveo,2001,3cc
72215102,霞彭山,女,10,地质学类地质学,杨振宁理学院,48417789491,qsvpq,2002,7a2
72457820,琦眉珊,男,14,地理科学类地理科学,中国科学院,57531078693,vdonn,2017,296
72460612,于寒禹,女,2,影视艺术技术,中国科学院,70395249658,rtriz,2007,a9a
72537855,山祥尹,男,13,电气工程与自动化,篮翔智能研究院,14743868928,zogwx,2000,113
72611000,殷珍昌,女,13,信息显示与光电技术,篮翔智能研究院,83178564499,rdfbg,2018,a76
72776491,文彬发,女,18,地理科学类地理科学,篮翔智能研究院,57035324105,dlpwb,2008,8a7
72840658,伍霄明,男,12,地理信息科学与技术,新东方厨师学校,51793319851,cuapm,2003,8ca
73031599,勤邬育,男,3,集成电路设计与集成系统,篮翔智能研究院,94252271564,bjpxs,2003,a9a
73118329,蕊素兰,男,18,资源环境与城乡规划管理,篮翔智能研究院,55358351305,aayki,2007,a84
73158922,杨岩妍,男,7,电气工程与自动化,挖掘机研究所,52859789555,xtrnh,2010,c24
73223797,柏平蕊,男,6,电气工程与自动化,挖掘机研究所,13355620068,cnmvh,2013,571
73392096,狄学颖,女,19,自动化,李政道学院,77944105473,puswt,2016,c3b
73540109,娟桂明,女,13,软件工程,挖掘机研究所,96196768091,xrvqo,2020,aca
73540796,枫芳孟,男,1,影视艺术技术,新东方厨师学校,16196448088,vobgy,2019,5ba
73678697,光宁娅,女,19,网络工程,李政道学院,89760137336,mtdxs,2016,8ab
73859565,婵惠安,女,5,地理科学类地理科学,中国科学院,72168090305,btgya,2019,12a
73910298,朱璧俊,女,14,光电信息工程,新东方厨师学校,84242913635,wvfhv,2019,17c
73928108,勇顾尹,女,8,电气工程及其自动化,新东方培训学校,79632222956,fadto,2014,557
74412757,仪时倩,女,13,天文学类天文学,新东方培训学校,16608490125,uddyg,2003,622
74597966,莺青婵,男,19,电子信息工程,新东方培训学校,99266973780,mwxbg,2005,9b7
74878408,娅姚全,男,1,生物医学工程,杨振宁理学院,44921074047,pwdxm,2009,b27
74922523,露方齐,女,4,地理科学类地理科学,挖掘机研究所,85341782774,iqcwc,2006,127
75049649,苗保莎,男,17,地球化学,挖掘机研究所,73972628963,zfipl,2001,822
75071092,华惠冯,女,7,地理科学类地理科学,篮翔智能研究院,58855703954,mncoc,2015,975
75116782,桂岩毛,男,14,天文学类天文学,杨振宁理学院,63564253543,dhgqj,2014,a63
75157019,莲罗滕,女,19,电气工程及其自动化,篮翔智能研究院,85504239542,bevkg,2002,6b8
75273167,莉倩凤,男,6,网络工程,新东方厨师学校,92921964984,izkmc,2002,9bc
75294685,眉菁华,男,9,自动化,中国科学院,75669291973,tqfcv,2014,81b
75325231,方辉巧,男,15,天文学类天文学,新东方培训学校,69674241107,zttiz,2008,c85
75354113,生梦伊,男,7,光源与照明,新东方厨师学校,75046801515,wipbj,2001,724
75365828,秀莎素,男,8,资源环境与城乡规划管理,杨振宁理学院,93671063109,nqhqu,2010,6a2
75556416,梦桂清,男,7,电子信息工程,中国科学院,58322630871,iamrc,2008,281
75700315,赵发琴,女,18,生物医学工程,新东方培训学校,52858325251,rkeyu,2012,c98
75750073,鲍寒米,女,6,自动化,新东方厨师学校,14257518164,bjfsj,2012,46a
75807100,茂玉韦,女,5,网络工程,挖掘机研究所,30345364573,irfxp,2012,a5b
75849140,祁胜潘,女,14,天文学类天文学,挖掘机研究所,94735718017,efcbd,2011,962
75864690,于飞元,女,8,资源环境与城乡规划管理,中国科学院,86310147736,wsgep,2016,442
75905027,宁波良,女,8,信息工程,挖掘机研究所,89220195495,zgyqs,2016,52a
75906188,蓉亚孙,女,12,电气工程及其自动化,篮翔智能研究院,32711701730,pavod,2005,c98
75939254,发喻子,男,14,资源环境与城乡规划管理,杨振宁理学院,42299875415,cuvam,2000,c91
75945789,蓉燕薛,男,14,软件工程,杨振宁理学院,98527582875,kbmkh,2015,5c9
76191552,广舒倩,女,18,网络工程,新东方培训学校,78782800601,sgzhr,2017,9c1
76200143,鲍瑾竹,男,13,生物医学工程,中国科学院,54765028562,xonip,2014,cab
76223983,全竹顾,男,6,光电信息工程,挖掘机研究所,96847741962,hupxc,2002,92a
76251186,艳毅窦,女,14,生物医学工程,新东方厨师学校,28281736535,alyxz,2008,498
76269776,佳舒禹,男,4,自动化,中国科学院,80906585331,qtttr,2000,348
76292456,茜苑郑,女,4,地理信息系统,新东方厨师学校,20144160684,vypov,2018,1a9
76347082,常余鲁,女,3,网络工程,中国科学院,26289709742,oorop,2020,129
76419445,鲁苏张,男,1,计算机科学与技术,挖掘机研究所,43108093291,ipdso,2001,6a4
76544830,翠嘉伟,女,6,信息显示与光电技术,杨振宁理学院,51387530640,fnugb,2012,173
76591940,杨亚成,男,10,通信工程,中国科学院,35678547016,inaxw,2014,c87
76657303,尤于姜,男,2,通信工程,李政道学院,97815026248,gqlng,2000,9ba
76699449,殷露鲍,男,13,生物医学工程,新东方培训学校,63430552759,tglxh,2011,129
76780664,姜枫沈,女,1,地质学类地质学,李政道学院,48934155641,hgioa,2003,a83
76865070,元娣雪,女,2,电子科学与技术,中国科学院,90256820988,knyne,2002,c27
76922359,欢汤艳,男,15,地理科学类地理科学,杨振宁理学院,81167189010,aeqjv,2018,167
76996758,舒褚米,女,19,电气工程及其自动化,新东方厨师学校,15828317587,sdiax,2005,536
77043085,陶岑邬,男,8,地理信息系统,新东方培训学校,31153205100,sntth,2020,3a9
77222739,峰才兴,男,3,信息工程,新东方培训学校,61666568403,sdvlc,2008,948
77228410,韦黛毕,男,1,电子科学与技术,中国科学院,56203732643,wlbyt,2017,47a
77425094,酆世黛,女,18,电子科学与技术,篮翔智能研究院,41863552411,hiavz,2002,53c
77458833,颖荔素,女,15,资源环境与城乡规划管理,杨振宁理学院,14622413251,beber,2017,971
77603953,毅云苏,男,19,电子科学与技术,新东方培训学校,87883824714,iuqgr,2007,62c
77662637,苏花英,男,5,光源与照明,新东方厨师学校,35307214053,axwxa,2003,41c
77889471,蓓飞秋,女,12,信息工程,新东方厨师学校,52414277243,lahit,2005,9ca
77902409,琼巧芳,男,16,地质学类地质学,李政道学院,43107964551,zjhgg,2018,176
77932841,元国吕,男,10,电气工程与自动化,中国科学院,13719693558,shuuu,2020,56a
77966562,明宁许,男,13,地球化学,挖掘机研究所,86047802085,ltdbd,2000,489
78004737,环露严,女,15,软件工程,中国科学院,16016444448,edebh,2009,b55
78065487,霞祁黛,女,6,软件工程,新东方厨师学校,77689015809,oytdc,2007,471
78400371,峰竹薇,男,11,光电信息工程,新东方培训学校,68792636333,uissm,2011,513
78503998,思秦嘉,女,15,生物医学工程,新东方厨师学校,19067100610,gzgee,2001,876
78516894,兰薛喻,男,13,地质学类地质学,中国科学院,72276495971,uxwfi,2004,768
78528217,娅和金,女,14,地理信息科学与技术,中国科学院,65091350586,srnot,2000,642
78550165,武欢云,女,12,自动化,杨振宁理学院,48437111878,tpbha,2001,16b
78718303,皮费姬,男,12,信息显示与光电技术,挖掘机研究所,58164132443,sdprd,2020,58c
78902818,洁荷叶,女,8,地理信息系统,篮翔智能研究院,14066664702,nwtpd,2012,6b3
78914317,兰秋惠,女,18,生物医学工程,新东方培训学校,51902164057,fxktl,2008,2a2
79052174,强柔璧,女,6,电气工程及其自动化,杨振宁理学院,77379691004,adqiz,2018,2a3
79095954,薇何凤,男,5,信息显示与光电技术,篮翔智能研究院,54392410656,mxsbk,2019,62b
79137059,冯秋红,男,8,通信工程,中国科学院,84270698237,pziaj,2010,55c
79199538,吕欢良,女,7,资源环境与城乡规划管理,挖掘机研究所,52870980045,vcwlq,2019,187
79340382,霭珊娅,男,10,信息显示与光电技术,新东方培训学校,52356979150,ozskp,2012,a51
79448643,志华茜,女,13,网络工程,篮翔智能研究院,90438850956,mgnwg,2005,5c5
79475946,富菁莺,女,12,光电信息工程,篮翔智能研究院,18577081786,benoc,2015,713
79672594,奚宁邬,男,13,地理信息科学与技术,篮翔智能研究院,43742701950,fgnzm,2005,317
79701750,顺莎安,男,6,计算机科学与技术,挖掘机研究所,59077624979,vejzh,2003,584
79714114,宜娴凡,男,5,信息工程,中国科学院,22650688442,jqffz,2000,397
79720605,曹世毅,女,6,自动化,挖掘机研究所,93298376603,txvki,2008,9a1
80011034,嘉雪馥,女,11,电子信息工程,新东方培训学校,41286518325,lhbhn,2013,153
80014076,利桂文,男,8,地质学类地质学,新东方培训学校,82919768671,envpn,2007,219
80098646,妍凡翠,女,9,电子信息工程,篮翔智能研究院,69146762172,tfvpw,2006,bc6
80423310,玉米娜,男,7,影视艺术技术,挖掘机研究所,91567235624,udrwy,2010,a83
80467817,飞凤勇,男,19,计算机科学与技术,篮翔智能研究院,30957467578,tawkf,2020,c15
80523221,章萍眉,男,10,计算机科学与技术,挖掘机研究所,56006904114,uplta,2008,43a
80528891,孙思皮,女,16,生物医学工程,李政道学院,22873776121,isnqb,2005,12b
80537152,邬刚柳,男,4,软件工程,篮翔智能研究院,65051843504,ivvlf,2015,a84
80590509,广光彩,男,14,集成电路设计与集成系统,新东方厨师学校,32310378263,tnzoq,2003,354
80648034,伊瑾伍,男,2,光源与照明,新东方厨师学校,98279858627,ywoui,2014,4a8
80680712,卜萍郑,女,12,影视艺术技术,挖掘机研究所,49877969664,sdbud,2010,191
80682520,昌萍殷,男,1,资源环境与城乡规划管理,杨振宁理学院,83176747421,dvrvn,2012,a1c
80688234,筠志汪,男,16,光源与照明,中国科学院,52624292895,trbgr,2003,347
80742484,安蕊岑,女,4,电气工程及其自动化,李政道学院,16390204870,kpxsl,2009,346
80763171,岑鲍婵,男,13,集成电路设计与集成系统,中国科学院,37432747217,mfghx,2017,778
80824311,余军贞,男,10,电气工程及其自动化,中国科学院,22310538427,txrke,2003,599
80910073,娣穆涛,男,12,资源环境与城乡规划管理,新东方厨师学校,16297373106,udgii,2017,197
80959368,仪茜顺,男,17,地球化学,杨振宁理学院,82435816041,azmjf,2006,638
81202974,秦孙晶,男,7,地质学类地质学,篮翔智能研究院,64758916744,tzjvc,2002,a34
81209476,保梅仁,男,15,地理科学类地理科学,杨振宁理学院,30087194517,zxzed,2013,74a
81210712,眉许潘,女,4,地球化学,新东方厨师学校,93676888038,kiuxu,2008,49c
81211944,东湛卞,男,14,通信工程,新东方培训学校,87993669810,xvitq,2008,927
81454142,琳凡乐,女,7,生物医学工程,中国科学院,44352514565,ksvib,2011,b12
81727679,明辉岑,女,8,地质学类地质学,新东方厨师学校,29073530022,yiesx,2005,89c
81733372,鲍赵顺,女,17,光电信息工程,挖掘机研究所,56624312204,bfyoi,2002,226
81789402,生娥倩,男,18,集成电路设计与集成系统,挖掘机研究所,29690931645,ovfsx,2017,7b1
81816097,淑章信,男,18,信息工程,杨振宁理学院,71701798566,uizhr,2012,2ac
81926859,花窦陶,女,3,软件工程,中国科学院,14591318478,uphky,2018,489
81978596,贝吕中,男,18,通信工程,新东方厨师学校,98368803588,lkvho,2020,524
82139274,军岩丹,男,9,软件工程,新东方培训学校,20690729211,xhrep,2017,289
82156031,滢琴柳,男,17,网络工程,新东方厨师学校,41925779065,baggc,2001,182
82229899,汤秋莺,女,11,计算机科学与技术,杨振宁理学院,88676091337,avmoe,2009,c48
82275364,彬雷霄,男,10,资源环境与城乡规划管理,篮翔智能研究院,41501151412,yvcir,2004,114
82362260,毕伍秀,女,1,电气工程及其自动化,新东方培训学校,19586946961,vafgi,2019,246
82443137,水清窦,女,18,地理信息科学与技术,中国科学院,28016334909,aivmi,2010,bc7
82563503,玲静鲍,女,1,地理信息系统,新东方培训学校,58696013176,qodxp,2000,185
82590081,祥枫凤,男,10,光电信息工程,篮翔智能研究院,73210698797,znlsb,2001,624
82754042,章安思,女,8,通信工程,新东方培训学校,91322140701,ubsqy,2018,2ca
82933040,陈黛荔,男,3,电子信息工程,篮翔智能研究院,28233482965,ddowy,2001,9a2
82946157,康陈凤,女,11,信息显示与光电技术,中国科学院,52786156443,fxqzh,2018,522
82965879,顺奚眉,男,4,资源环境与城乡规划管理,新东方培训学校,33058599249,wdayd,2003,327
83387474,全芸平,女,17,信息显示与光电技术,篮翔智能研究院,18276053245,tvvuz,2000,1cb
83446364,星狄丽,女,1,地理信息科学与技术,杨振宁理学院,97163610109,iszon,2011,4c3
83625330,莲子燕,男,1,光源与照明,挖掘机研究所,38358605362,jroza,2007,1a1
83763555,奚窦国,女,10,资源环境与城乡规划管理,新东方培训学校,19629317043,xlili,2007,761
83943028,菲琴峰,女,17,计算机科学与技术,挖掘机研究所,79870342732,kggvx,2005,2bc
83993805,亚永华,女,17,资源环境与城乡规划管理,杨振宁理学院,22080237479,hjddq,2015,95b
84014660,元倩康,女,16,电子信息工程,新东方培训学校,42955960731,uvoot,2020,5cb
84169497,禹黛萍,女,11,天文学类天文学,杨振宁理学院,96399395989,pbycr,2007,77a
84173401,冯皮月,女,4,电子信息工程,新东方培训学校,33682557970,krhzl,2017,3c9
84192739,爱星张,女,15,电子科学与技术,李政道学院,59082756431,qyqtq,2020,c69
84449250,芸君曹,男,12,通信工程,挖掘机研究所,54720939050,zyrzc,2007,7b6
84672315,菊梦玉,男,4,光电信息工程,篮翔智能研究院,96771124320,rvxvt,2016,836
84836578,璧伍米,男,8,光电信息工程,中国科学院,63139746201,iekiy,2012,b91
84943205,奚王毅,男,3,地球化学,新东方厨师学校,76290645110,dcvcg,2010,6b3
85209140,良叶韦,男,13,生物医学工程,李政道学院,34821704180,rlgpt,2019,971
85742507,顾吴强,男,3,地球化学,新东方培训学校,87193004277,vtxuq,2014,c2c
85796120,志娜伊,男,2,软件工程,杨振宁理学院,79682395943,lllzf,2013,6b5
85873645,竹姣娟,男,11,软件工程,杨振宁理学院,87615564175,yingj,2000,442
86033168,秀宜光,女,6,网络工程,新东方培训学校,89964876106,nnpuj,2020,487
86143068,光俞嘉,女,19,光源与照明,中国科学院,99847079828,rghoo,2013,839
86166630,芬邹贺,男,6,自动化,挖掘机研究所,54599140211,osrrh,2005,a95
86194754,艳晶伊,男,16,计算机科学与技术,挖掘机研究所,48682790998,xjwjl,2016,3c6
86216728,邵伍菁,男,16,地理科学类地理科学,杨振宁理学院,90456130626,jrbtk,2015,74c
86396373,和中秋,男,10,电气工程及其自动化,挖掘机研究所,52302367742,zeckh,2002,b12
86418464,强怡姜,男,15,电子科学与技术,篮翔智能研究院,78798385663,bdjlj,2002,766
86665754,彭莺倪,男,13,地理信息系统,新东方厨师学校,45761894703,tbxfg,2003,933
86742164,仪冯何,男,5,光源与照明,篮翔智能研究院,65080892016,keikl,2008,1bc
86797789,倩嘉峰,女,18,地理信息科学与技术,新东方培训学校,52443075596,scwai,2004,8b8
86906687,廉元娥,女,8,电气工程与自动化,新东方培训学校,72103376235,rfckh,2017,8ca
86907627,韦枝杰,男,10,计算机科学与技术,新东方培训学校,43124407525,sdhtl,2020,747
87035117,璧中明,男,10,电气工程与自动化,新东方培训学校,41953892432,bmatx,2019,8ab
87046130,宁翠瑞,女,11,通信工程,杨振宁理学院,36454885135,qjnhd,2014,724
87159453,荔学湛,女,17,电子科学与技术,篮翔智能研究院,10838240004,ilxds,2009,b67
87323145,尤强芸,女,18,地理科学类地理科学,杨振宁理学院,87904347821,lfoca,2008,992
87324107,祥世嘉,女,12,地理信息系统,新东方厨师学校,54062749353,zximd,2013,7a4
87332682,珍茜飘,男,5,电气工程及其自动化,新东方培训学校,21731988688,jsadc,2010,146
87338899,吴康桂,女,18,影视艺术技术,杨振宁理学院,23780531339,moyjr,2007,48a
87354214,彩凝祥,男,18,网络工程,新东方厨师学校,80834171181,yxjuj,2011,a84
87523714,岚怡月,男,19,资源环境与城乡规划管理,李政道学院,16778202665,xbikt,2000,337
87534896,任雷寒,男,7,软件工程,挖掘机研究所,58208587142,vxcsz,2003,612
87540396,岩顾琴,女,14,集成电路设计与集成系统,新东方厨师学校,10336115026,adyry,2019,822
87657068,锦卫馥,女,13,网络工程,杨振宁理学院,25795609706,hmahu,2015,8a6
87660976,秋红霞,男,13,信息工程,新东方厨师学校,42151710819,ptpbe,2015,139
87689822,星凡芬,男,7,天文学类天文学,新东方培训学校,35374827381,udwwm,2020,996
87920506,广洁薇,女,8,电气工程与自动化,新东方培训学校,94603764498,qfqud,2010,654
88136198,狄影霞,女,5,软件工程,篮翔智能研究院,74807051031,ewitr,2010,ab4
88137836,环真茂,女,14,光源与照明,杨振宁理学院,34389957346,nblpa,2001,755
88231708,素薇岑,女,6,影视艺术技术,杨振宁理学院,75871658736,ptnnd,2017,c82
88377474,华义义,女,11,地理信息科学与技术,杨振宁理学院,35495681192,qbexc,2004,9b8
88386993,月信彭,女,12,信息工程,新东方厨师学校,12252831390,cvicp,2020,553
88429495,贞静倩,女,4,地理科学类地理科学,新东方厨师学校,79850287006,ceaku,2019,7ba
88490243,星卞俊,女,9,电气工程及其自动化,篮翔智能研究院,32765143470,zogpc,2019,c86
88606024,窦妍孟,女,7,信息显示与光电技术,李政道学院,60864475891,olymu,2010,872
88714352,眉柳罗,女,18,信息工程,篮翔智能研究院,70243973368,hjsbu,2020,5bc
88859994,杨茜倩,男,9,计算机科学与技术,新东方厨师学校,47664035550,hivtk,2019,2cc
88948750,才全奚,女,4,光电信息工程,中国科学院,88356760541,xwvph,2020,cb1
89003325,杰彩新,女,13,地理信息系统,中国科学院,31503812259,gvvkh,2017,c13
89004893,玲芸琦,男,18,光电信息工程,新东方厨师学校,17760139648,hrett,2009,ab6
89009977,霭雁可,女,7,通信工程,新东方培训学校,89226441758,ocsoo,2007,6a1
89061518,慧娣清,男,10,光电信息工程,中国科学院,91025683400,ioccz,2018,194
89274344,晶亚静,女,7,软件工程,中国科学院,42873666296,srrxj,2019,aa9
89321078,娅锦佳,女,2,信息工程,挖掘机研究所,20248667980,gbgqm,2014,9a1
89414120,昌富孔,男,17,地质学类地质学,新东方厨师学校,74775379676,qwqmb,2017,27b
89559402,怡亚华,男,4,资源环境与城乡规划管理,中国科学院,82651118519,zupqw,2004,23a
89835175,雁欢秋,男,11,生物医学工程,中国科学院,59872567930,envfy,2000,b2b
89876034,莺禹昌,男,16,地理信息系统,李政道学院,54155964378,omuoh,2020,141
89915008,利秋珠,女,4,地质学类地质学,新东方培训学校,73711698138,vaewi,2005,c54
89974629,郑琴香,男,16,资源环境与城乡规划管理,篮翔智能研究院,10285358632,xtvzz,2005,218
89975099,珊鲍毅,男,14,信息工程,新东方培训学校,31531027901,jviwd,2004,346
90175458,祥费勇,女,18,网络工程,新东方培训学校,54521025093,yznxq,2004,33a
90237543,红姬潘,男,1,资源环境与城乡规划管理,篮翔智能研究院,36226726834,ldumf,2009,71a
90448314,山梦曹,女,8,信息工程,中国科学院,86782642973,qwank,2009,575
90519982,常丹戚,女,8,自动化,中国科学院,81953421015,cglkj,2009,1a2
90590759,秋晶郝,男,13,自动化,新东方培训学校,28156282842,mkkvl,2011,ab1
90780512,殷乐顺,女,2,光源与照明,李政道学院,60151091307,zzxqo,2010,443
90847256,婉伊滕,女,10,天文学类天文学,李政道学院,30807013101,orluz,2009,765
90903080,娴韦娟,女,4,光电信息工程,新东方厨师学校,61440701399,krfms,2015,2c1
91268832,美兴云,男,7,网络工程,新东方厨师学校,17359476848,jaijd,2015,bb3
91465262,严莲月,男,12,集成电路设计与集成系统,挖掘机研究所,80355559427,kvhac,2019,45c
91768193,华涛卜,男,8,信息工程,挖掘机研究所,53977940664,ievyr,2010,567
91799364,辉郑常,男,18,电气工程与自动化,篮翔智能研究院,51626375340,rdjuk,2010,255
91982809,瑾臧柏,男,5,地质学类地质学,杨振宁理学院,82997162111,xjthp,2016,cbb
